,br_code,Branch_name,supplier_code,Supplier_name,item_code,Item_name,qty,line_level_rate,qty_calc,total
158,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,200742,ANGIZEM-CD 120MG 10CAP,4,142.70,40,570.80
159,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,200743,ANGIZEM-CD 90MG 10CAP,4,76.80,40,307.20
160,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200757,ANOVATE CREAM 20GM,4,88.00,4,352.00
161,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200758,ANTARTH 10CAP,4,0,40,0
162,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,200767,ANTI-THYROX 5MG 100TAB,4,156.96,4,627.84
163,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,200772,ANTIDEP 25MG 10TAB,4,10.40,40,41.60
164,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,200773,ANTIDEP 75MG 10TAB,4,26.90,40,107.60
165,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,200775,ANTOXID 30CAP,4,221.40,120,885.60
166,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,200777,ANTOXID-HC 30CAP,4,378.60,120,1514.40
167,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200779,ANTOXYL-FORTE 10CAP,4,85.90,40,343.60
168,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,200786,ANXIT-SR 0.5MG 10TAB,4,0,40,0
169,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200802,APETAMIN SYP 200ML,4,97.76,4,391.04
170,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S20103,ERIS LIFESCIENCES LIMITED (OAKNET),200818,AQUADERM B/WASH 200ML,4,237.05,4,948.20
171,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),200821,AQUAVIRON INJ 1ML AMP,4,125.03,4,500.12
172,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,200822,AQUAZIDE 12.5MG 10TAB,4,7.50,40,30.00
173,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,200823,AQUAZIDE 25MG 10TAB,4,11.80,40,47.20
174,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00339,ABBOTT INDIA LIMITED,200824,ARACHITOL 3LAC INJ 1ML AMP,4,31.24,4,124.96
175,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00339,ABBOTT INDIA LIMITED,200825,ARACHITOL 6LAC INJ 1ML AMP,4,43.69,4,174.76
176,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S16165,SERVIER INDIA PRIVATE LIMITED,200840,ARCALION 10TAB,4,140.00,40,560.00
177,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200851,ARISTOGYL 400MG 10TAB,4,0,40,0
178,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200861,ARISTOZYME 15CAP,4,57.00,60,228.00
179,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200862,ARISTOZYME ORAL DROP 15ML,4,43.61,4,174.44
180,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200863,ARISTOZYME SYP 200ML,4,84.55,4,338.20
181,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,200867,ARJIN 50TAB,4,0,4,0
182,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200869,ARJUNARISHTA BAID 450ML,4,95.76,4,383.04
183,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200871,ARJUNARISHTA SANDU 200ML,4,69.62,4,278.48
184,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200872,ARJUNARISHTA SANDU 450ML,4,130.02,4,520.08
185,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,200876,ARKAMIN-H 10TAB,4,17.00,40,68.00
186,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12106,PHYTO MARKETING PVT LTD,200882,ARNOPEN LINT 100ML,4,86.79,4,347.16
187,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12106,PHYTO MARKETING PVT LTD,200885,ARNOPEN 30CAP,4,66.00,120,264.00
188,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12106,PHYTO MARKETING PVT LTD,200886,ARNOPEN LINT 60ML,4,63.64,4,254.56
189,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200888,AROGYAWARDHANI BATI BAID 80TAB,4,88.00,4,352.00
190,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200889,AROGYAWARDHANI BATI BAID 40TAB,4,48.19,4,192.76
191,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200895,ARROWROOT PWDR 50GM,4,61.76,4,247.04
192,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200896,ARROWROOT PWDR 200GM,4,202.38,4,809.52
193,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200898,ARROWROOT PWDR 100GM,4,114.71,4,458.84
194,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200899,ARSHAKUTHAR RAS BAID 40TAB,4,0,4,0
195,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200902,ARSHOGHNI BATI BAID 40TAB,4,106.33,4,425.32
196,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),200904,REXIPRA 5MG 10TAB,4,31.80,40,127.20
197,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S03583,RAHUL DISTRIBUTORS PVT LTD (KARAD),200913,ARTICULIN-FORTE 10TAB,4,61.10,40,244.40
198,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200914,ARTIFICIAL TEARS E/DROP 10ML,4,30.38,4,121.52
199,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200936,ASHOKARISHTA BAID 450ML,4,65.28,4,261.12
200,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200940,ASHOKARISHTA SANDU 200ML,4,69.57,4,278.28
201,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200941,ASHOKARISHTA SANDU 450ML,4,117.95,4,471.80
202,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200942,ASHOTONE 30TAB,4,141.25,4,565.00
203,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200943,ASHOTONE SYP 210ML,4,112.50,4,450.00
204,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200947,ASHWAGANDHARISHTA BAID 450ML,4,129.23,4,516.92
205,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,200948,ASHWAGANDHARISHTA SPECIAL BAID 450ML,4,0,4,0
206,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),200950,ASHWAGANDHARISHTA SANDU 450ML,4,145.14,4,580.56
207,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200953,ASKLEROL 3% INJ 2ML AMP,4,96.25,4,385.00
208,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,200957,ASMOTONE-PLUS SYP 100ML,4,49.05,4,196.20
209,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,200966,ASTHAFEN 10TAB,4,0,40,0
210,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200972,ASTHALIN RESP SOLN 15ML,4,7.52,4,30.08
211,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200973,ASTHALIN RESPULES 2.5ML,4,4.66,4,18.64
212,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,200977,ASTHALIN SYP 100ML,4,12.55,4,50.20
213,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200980,ASTYFER-Z 30CAP,4,202.80,120,811.20
214,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200982,ASTYMIN-C ORAL DROP 15ML,4,52.21,4,208.84
215,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200984,ASTYMIN SYP 200ML,4,135.03,4,540.12
216,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200986,ASTYMIN-3 200ML I.V,4,0,4,0
217,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200987,ASTYMIN-3 INJ 20ML AMP,4,106.29,4,425.16
218,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,200988,ASTYMIN-SN 200ML I.V,4,416.16,4,1664.64
219,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,200991,ASWAL-PLUS 10CAP,4,81.30,40,325.20
220,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,200994,ATARAX 25MG 15TAB,4,36.00,60,144.00
221,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,200995,ATARAX ORAL DROP 15ML,4,34.77,4,139.08
222,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,200997,ATARAX SYP 100ML,4,77.95,4,311.80
223,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,201000,ATECARD 25MG 14TAB,4,27.30,56,109.20
224,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,201001,ATECARD 50MG 14TAB,4,21.14,56,84.56
225,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01766,S R PHARMACEUTICALS,201006,ATELOL 50MG 14TAB,4,21.14,56,84.56
226,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,201009,ATEN 100MG 14TAB,4,38.92,56,155.68
227,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,201010,ATEN 25MG 14TAB,4,18.90,56,75.60
228,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,201011,ATEN 50MG 14TAB,4,21.00,56,84.00
229,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,201012,ATEN-AM 14TAB,4,107.94,56,431.76
230,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,201015,ATENEX 25MG 14TAB,4,17.92,56,71.68
231,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,201027,ATOCOR 5MG 10TAB,4,48.20,40,192.80
232,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S08946,SKITES PHARMA PVT LTD (BHIWANDI),201030,ATOREC 10MG 10TAB,2,35.40,20,70.80
233,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,201031,ATORMAC 20MG 10TAB,4,90.40,40,361.60
234,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201034,ATORIN 20MG 10TAB,4,80.80,40,323.20
235,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201037,ATORLIP 5MG 10TAB ##,4,0,40,0
236,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,201038,ATORMAC 10MG 10TAB,4,35.60,40,142.40
237,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,201041,ATORVA 40MG 10TAB,4,138.90,40,555.60
238,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,201045,ATPARK 25MG 14TAB,4,29.26,56,117.04
239,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,201046,ATPARK 50MG 14TAB,4,20.72,56,82.88
240,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01766,S R PHARMACEUTICALS,201053,ATROPINE E/DROP 5ML,4,15.07,4,60.28
241,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01069,KUNJAL SURGICALS & MEDICAL,201054,ATROPINE SULPHATE INJ 1ML AMP,4,2.95,4,11.80
242,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,201067,AUGMENTIN 600MG INJ VIAL,4,65.73,4,262.92
243,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201071,AUGPEN-HS SYP 30ML,4,41.04,4,164.16
244,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,201076,AUTRIN 30CAP,4,117.60,120,470.40
245,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18953,SANOFI INDIA LIMITED,201083,AVIL 50MG 15TAB,4,8.55,60,34.20
246,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18953,SANOFI INDIA LIMITED,201085,AVIL INJ 2ML AMP,4,4.23,4,16.92
247,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18953,SANOFI INDIA LIMITED,201086,AVIL INJ 10ML VIAL,4,0,4,0
248,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,201089,AVIPATTIKAR CHURNA BAID 120GM,4,115.24,4,460.96
249,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201090,AVIPATTIKAR CHURNA ZANDU 60GM,4,73.62,4,294.48
250,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),201092,AVOMINE 10TAB,4,36.00,40,144.00
251,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201094,AXALIN EXPT 100ML,4,53.90,4,215.60
252,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,201104,AYAPON 100TAB,4,0,4,0
253,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S06513,ARYAN HOSPICARE,201119,AYURVEL POW 4GM,4,7.60,4,30.40
254,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S06019,MAHAVEER MEDI SALES PVT LTD (BANGALORE),201121,AZAC SOAP 75GM,4,73.67,4,294.68
255,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201122,AZEE 1000MG 1TAB,4,42.63,4,170.52
256,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201123,AZEE 100MG DRY SYP 15ML,4,27.21,4,108.84
257,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201126,AZEE 500MG INJ VIAL,4,120.85,4,483.40
258,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201127,AZEE 500MG 3TAB,4,46.95,12,187.80
259,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201128,AZEE 100DT 3TAB,4,20.16,12,80.64
260,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01289,N CHIMANLAL & CO PVT LTD,201134,AZID 250MG 6TAB,4,0,24,0
261,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201137,AZIFAST 250MG 6TAB,4,46.14,24,184.56
262,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,201146,AZITHRAL 100MG LIQ 15ML,4,31.59,4,126.36
263,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,201147,AZITHRAL 200MG LIQ 15ML,4,35.58,4,142.32
264,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,201152,AZIWIN 500MG 3TAB,4,46.23,12,184.92
265,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,201158,AZIWOK 200MG SYP 15ML,4,0,4,0
266,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,201170,AZUKON 80MG 10TAB,4,0,40,0
267,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,201171,AZUKON-M 10TAB,4,100.20,40,400.80
268,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),201174,B-COMPLEX 10TAB OMEGA,1,2.60,10,2.60
269,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,201179,B-LONG 30TAB,4,111.00,120,444.00
270,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201183,B-PROTIN-DF CHOC POW 200GM,4,192.21,4,768.84
271,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201185,B-PROTIN CHOC POW 200GM,4,168.05,4,672.20
272,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201186,B-PROTIN PINE POW 200GM,4,157.42,4,629.68
273,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201188,BTEX OINT 14GM,4,20.25,4,81.00
274,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201189,BTEX SUPER CRM 12GM,4,17.08,4,68.32
275,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201208,BABY MASK,4,203.46,4,813.84
276,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05789,MEYER ORGANICS PVT LTD,201213,BABYGESIC ORAL DROP 15ML,4,12.83,4,51.32
277,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),201230,BACTRIM-DS 10TAB,4,17.10,40,68.40
278,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),201233,BACTRIM SYP 50ML,4,12.24,4,48.96
279,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201236,BADISHOP ARK SYP 100ML,4,46.43,4,185.72
280,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201257,BALANT KADHA NO 1 SANDU 200ML,4,68.04,4,272.16
281,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201258,BALANT KADHA NO 2 SANDU 200ML,4,65.27,4,261.08
282,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201259,BALANT KADHA NO 3 SANDU 200ML,4,65.27,4,261.08
283,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,201260,BALARISHTA BAID 450ML,4,0,4,0
284,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201261,BALKADU ARYA 100ML,4,45.33,4,181.32
285,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,201277,BANGSHIL 100TAB,4,197.29,4,789.16
286,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,201278,BANGSHIL 50TAB,4,109.51,4,438.04
287,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,201279,BANOCIDE 20TAB,4,8.20,80,32.80
288,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15429,INDIANA HEALTHCARE,201308,BAYCIP 250MG 10TAB,4,0,40,0
289,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15429,INDIANA HEALTHCARE,201309,BAYCIP 500MG 10TAB,4,27.80,40,111.20
290,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15429,INDIANA HEALTHCARE,201311,BAYCIP-TZ 10TAB,4,35.60,40,142.40
291,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201313,BAYERS TONIC 250ML,4,111.29,4,445.16
292,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,201331,BECADEXAMIN 30CAP,4,35.54,4,142.16
293,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201342,BECLATE 200 ROTACAP 30CAP,4,84.89,4,339.56
294,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201343,BECLATE 200 INHALER,4,396.50,4,1586.00
295,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201344,BECLATE 400 ROTACAP 30CAP,4,86.82,4,347.28
296,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,201364,BECOSULES SYP 120ML,4,28.22,4,112.88
297,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),201374,BELLADONA PLASTER MEHTA 1PC,4,4.82,4,19.28
298,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,201382,BENADON 40MG 10TAB ##,4,16.80,40,67.20
299,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),201391,BENDEX 400MG 1TAB,4,3.25,4,13.00
300,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),201392,BENDEX SYP 10ML,4,10.52,4,42.08
301,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10437,PHARMACARE LOGISTICS PVT LTD,201395,BENGEL-AC 2.5% GEL 30GM,4,69.77,4,279.08
302,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),201411,BENZYZINE 10TAB,4,22.00,40,88.00
303,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S02244,UNITY SALES AGENCIES,201416,BEPLEX-FORTE INJ 11ML VIAL,4,47.06,4,188.24
304,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,201430,BESTOZYME 15CAP,4,0,60,0
305,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13076,ATOR HEALTH CARE PVT LTD (NEW),201432,BESTOZYME SYP 200ML,4,71.87,4,287.48
306,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S19045,MEHER LIFECARE PRIVATE LIMITED (BYCULLA),201434,BETA-NICARDIA 10CAP,4,99.20,40,396.80
307,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,201437,BETACAP-TR 40MG 10CAP,4,33.80,40,135.20
308,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,201438,BETACAP-TR 80MG 10CAP,4,46.60,40,186.40
309,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,201440,BETACARD 25MG 14TAB,4,32.20,56,128.80
310,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,201441,BETACARD 50MG 14TAB,4,20.30,56,81.20
311,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17264,WIN MEDICARE,201449,BETADINE GARGLE 50ML,4,108.32,4,433.28
312,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17264,WIN MEDICARE,201450,BETADINE GARGLE 100ML,4,178.07,4,712.28
313,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17264,WIN MEDICARE,201452,BETADINE OINT 125GM,4,223.07,4,892.28
314,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17264,WIN MEDICARE,201453,BETADINE OINT 250GM,4,389.89,4,1559.56
315,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17264,WIN MEDICARE,201454,BETADINE POW 10GM,4,92.57,4,370.28
316,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17264,WIN MEDICARE,201455,BETADINE SOLN 500ML,4,166.15,4,664.60
